cust_id,gender,marrital,age,home_owner,num_cont,tot_bill,tot_call,tot_bal,fortune,tot_bytes,tot_air,num_out,google_bytes,google_air,yahoo_bytes,yahoo_air
c038857,Male,married,65,1,2,83.61068506,115,6674.61,Mass,1756.65,2835.52,88,269.59,982.49,132.8,564.23
c038858,Female,married,65,1,2,79.28429584,54,6489.23,Mass,1958.73,2242.88,0,179.54,762.6,284.03,529.01
c038859,Male,single,59,0,2,119.1726184,97,5343.73,Affluent,1190.43,2324.92,54,189.34,870.81,298.33,574.26
c038860,Male,divorced,55,1,3,121.4553188,63,5650.41,LMI,1625.05,3218.68,0,373.25,799.13,281.42,475.55
c038861,Female,single,57,1,2,127.7668699,176,5364.19,Mass,2325.95,2308.44,57,297.35,681.09,220.92,419.62
c038862,Female,divorced,50,1,2,108.6361609,104,5676.42,LMI,1340.23,3162.52,150,414.44,1005.97,381.33,603.72
c038863,Male,single,59,0,2,141.6230874,155,5962.3,Affluent,2207.89,2138.92,23,351.8,492.11,326.72,517.77
c038864,Female,divorced,40,1,2,89.28239237,102,6052.87,LMI,2106,2516.59,46,244.86,794.36,296.48,530.11
c038865,Male,married,40,1,3,69.90833284,101,6587.45,Mass,2508.05,2684.47,40,196.9,488.54,233.12,481
c038866,Male,divorced,34,1,3,88.31450765,31,6856.58,Mass,1698.99,2270.99,127,308.31,795.42,224.58,493.77
c038867,Male,divorced,65,1,3,110.6473555,130,5838.64,Affluent,1980.04,3061.34,150,363.4,1198.28,276.02,611.92
c038868,Female,single,64,0,3,78.66398153,66,6521.29,Mass,1836.85,2102.67,114,216.39,900.18,359.06,526.56
c038869,Male,divorced,33,0,3,146.1510234,71,6411.94,Affluent,2144.52,2225.14,144,538.46,889,111.95,533.34
c038870,Male,divorced,42,1,2,100.1497447,41,5190.92,LMI,1734.7,3828.34,117,392.32,1060.98,190.26,228.97
c038871,Male,divorced,55,1,3,77.66624912,138,5677.64,LMI,1204.92,2572.84,43,307.14,850.45,169.4,471.04
c038872,Female,single,33,1,4,111.912725,115,6708.77,LMI,1588.97,3088.96,102,386.67,630.61,156.52,448.25
c038873,Female,single,54,1,3,83.14640189,139,7583.18,LMI,2336.07,3119.84,113,373.53,763.61,111.06,644.36
c038874,Male,married,60,1,2,105.1649415,119,7060.44,Affluent,1870.98,3035.61,0,292.5,619.14,2.54,559.44
c038875,Female,single,51,0,2,57.05018776,105,5967.91,Affluent,1984.61,3532.59,145,348.07,105.87,326.11,668.18
c038876,Male,single,56,0,2,128.1906429,75,6500.7,LMI,1762.86,3349.21,243,270.47,878.58,5.09,495.81
c038877,Male,married,35,1,3,93.12641805,77,4839.82,Mass,2507.96,3389.49,173,200.34,1053.38,251.46,489.17
c038878,Female,single,57,1,3,125.1487583,77,7240.52,LMI,2340.08,2691.95,123,398.17,884.49,249.39,578.62
c038879,Male,divorced,48,1,3,91.91594104,116,6552.03,LMI,1628.08,3495.01,3,178.82,490.03,298.29,617.44
c038880,Female,divorced,56,1,2,106.5634187,109,6766.07,Mass,2179.05,2898.69,176,580.08,1049.45,176.09,704.78
c038881,Male,divorced,53,1,2,57.60467577,163,5643.32,Affluent,1164.94,3033.87,35,95.16,923.54,305.18,348.9
c038882,Male,married,44,1,2,122.1742769,115,5616.06,Affluent,2415.28,2614.3,110,372.98,683.91,475.81,467.97
c038883,Male,divorced,48,1,1,107.8809737,63,5173.41,LMI,1890.06,3246.78,0,330.68,962.17,262.68,496.78
c038884,Female,married,66,1,3,116.6190648,99,6224.98,Mass,2014.36,3012.55,216,362.46,824.23,459.3,598.17
c038885,Female,married,69,1,3,131.667168,94,6435.43,LMI,1805.68,3540.18,34,211.69,525.41,152.21,475.41
c038886,Male,single,50,1,3,97.80802869,84,6488.65,Affluent,1244.77,3831.37,90,344.6,834.32,239.62,512.08
c038887,Male,single,70,1,3,93.74211106,138,5007.34,LMI,2101.84,2830.08,106,340.33,775.88,234.85,454.5
c038888,Male,married,66,1,3,92.05009404,79,6342.96,LMI,1246.73,2491.14,13,290.44,623,273.24,495.13
c038889,Male,married,59,0,2,108.7771231,111,6262.39,LMI,1934.14,3140.98,104,473.15,751.34,297.47,497.91
c038890,Female,single,48,1,3,94.60407414,65,5609.3,Affluent,1883.09,2481.17,128,365.21,514.13,359.13,603.02
c038891,Female,divorced,39,1,2,64.81046056,47,5803.58,Affluent,2267.96,2615.07,0,244.75,856.98,200.16,557.99
c038892,Male,divorced,41,1,2,133.3135252,104,6226.27,Mass,1566.45,2793.75,41,248.59,700.89,395.69,487.83
c038893,Female,married,44,1,2,126.8314721,90,5647.16,Affluent,2168.23,2802.79,283,455.64,853.36,244.26,727.09
c038894,Female,single,56,1,2,144.239552,104,6045.51,Mass,2781.21,2574.02,0,252.08,978.06,283.56,635.13
c038895,Female,divorced,51,0,2,61.23336142,77,6729.18,Affluent,2265.96,2984.27,0,317.79,711.82,283.64,472.45
c038896,Male,married,45,1,2,153.7783552,60,6531.43,Mass,2342.54,2366.39,210,376.63,983.38,80.46,695.76
c038897,Male,single,53,1,3,134.2592537,73,6405,Affluent,1859.03,1807.36,120,348.26,796.61,107.56,474.05
c038898,Female,married,46,1,2,108.4124559,99,7130.56,LMI,2843.65,2708.53,189,390.66,756.8,26.49,564.99
c038899,Male,single,55,1,2,138.9935641,54,6342.67,LMI,1897.64,3162.62,172,263.69,970.64,336.48,734.41
c038900,Male,married,57,1,3,146.9106878,67,6543.82,Affluent,1962.23,2337.01,195,419.07,520.65,303.62,596.92
c038901,Female,married,70,1,3,105.4356195,108,5231.7,Mass,2134.78,2968.81,35,539.37,456.65,211.33,492.2
c038902,Female,single,40,1,3,155.9396478,119,6248.48,Mass,1765.3,2854.89,35,376.85,923.59,101.58,478.57
c038903,Male,divorced,54,1,3,88.90806089,102,5547.53,LMI,1844.74,1578.7,0,296.11,602.71,255.34,382.38
c038904,Male,divorced,47,1,3,114.6066998,114,4536.54,Affluent,1284.78,2762.88,37,516.57,671.77,319.98,670.6
c038905,Male,married,47,1,3,108.3569577,135,5469.27,Mass,2059.9,2785.02,142,431.67,744.02,165.63,562.2
c038906,Male,divorced,50,1,2,0,67,6692.43,LMI,1159.06,3332.11,69,506.86,584.49,264.25,540.33
c038907,Female,married,36,1,2,77.95513476,69,6909.53,Affluent,1860.93,2607.91,6,439.34,781.11,18.21,561.12
c038908,Male,married,65,1,2,95.76308386,141,6079.79,LMI,2023.58,3772.42,0,264.42,585.38,343.14,554.4
c038909,Female,divorced,61,0,2,78.78796877,96,5902.54,Affluent,2835.33,2564.11,0,406.08,555.71,260.38,530.49
c038910,Male,single,45,1,3,98.56295124,106,5338.98,Mass,1719.21,2094.09,120,226.38,484.61,329.4,612.05
c038911,Male,single,47,1,3,59.36080803,52,6005.67,Affluent,1164.71,3401.71,0,299.47,1122.45,263.03,616.95
c038912,Male,married,63,1,3,89.73360532,86,5241.58,Mass,1639.92,2028.31,70,243.26,256.85,38.83,428.95
c038913,Male,single,42,0,3,74.82625803,65,7021.63,Mass,2473.53,2783.62,206,257.35,667.57,309.44,829.88
c038914,Female,single,66,0,3,71.22475758,100,5733.16,Mass,2348.71,2417.36,17,383.78,710.54,348.99,636.44
c038915,Female,married,39,1,2,145.1935233,63,5130.51,Affluent,1611.8,2698,132,357.66,913.91,309.26,328.74
c038916,Male,single,40,1,3,37.00024705,141,5468.31,Affluent,1798.78,3071.47,70,324.42,709.5,155.56,443.81
c038917,Female,divorced,53,0,1,135.3486098,55,6020.25,LMI,1913.74,2889.15,144,545.35,487.5,160.56,422.14
c038918,Female,married,56,1,3,27.25953726,131,6175.8,Affluent,2024.89,2131.85,49,382.19,680.18,343.96,521.33
c038919,Male,married,62,0,3,174.5791533,132,5342.13,LMI,1627.08,2638.77,218,415.07,771.43,302.17,394.92
c038920,Male,single,45,1,2,103.7031754,80,5858.75,LMI,1797.74,3609.66,163,303.95,792.4,254.24,581.71
c038921,Female,married,43,1,2,35.13428454,81,5636.86,Affluent,1816.54,2719.76,287,315.27,793.24,302.73,728.14
c038922,Female,single,52,0,2,105.331275,99,6805.68,LMI,2224.51,3883.33,0,187.76,1025.05,349.47,580.01
c038923,Female,divorced,36,1,2,89.99336602,75,6235.85,LMI,1758.33,2140.5,0,281.01,380.75,196.48,363.92
c038924,Female,divorced,42,1,2,116.6741611,75,5467.45,Mass,2507.54,2857.22,208,323.4,1087.03,260.12,686.24
c038925,Male,single,29,1,3,112.5115259,29,5993.57,Mass,1651.12,2901.36,151,237.86,667.22,414.12,560.09
c038926,Male,single,55,0,3,83.32646179,85,5252.08,Affluent,2356.72,2318.61,250,389.2,870.37,225.88,560.07
c038927,Female,married,43,0,1,122.3284952,53,6766.33,Mass,2522.74,2982.25,116,322.07,1107.96,334.43,505.37
c038928,Male,single,47,1,1,127.8976971,106,6825.3,Affluent,1695.54,2260.34,103,361.25,699.91,294.64,605.34
c038929,Male,single,46,0,2,60.83004685,151,4962.82,LMI,3171.77,2461.05,0,269.2,1002.49,296.43,623.03
c038930,Female,single,48,1,3,89.35242819,88,5749.07,LMI,2211.96,3634.94,78,192.96,942.97,324.86,540.93
c038931,Male,single,44,1,3,89.17736238,156,6216,Mass,1990.84,2473.66,0,330.05,956.49,212.59,577.57
c038932,Male,single,63,1,3,97.71476732,66,5855.85,Mass,2106.61,3248.63,170,415.49,1045.44,223.18,595.13
c038933,Male,married,46,1,2,109.0241961,112,4812.46,Mass,2073.02,2651.84,108,371.3,719.24,346.29,532.34
c038934,Female,married,39,0,3,127.8249898,62,6187.35,Affluent,2088.45,2808.81,154,476.35,708.68,369.94,596.94
c038935,Female,divorced,41,1,3,101.9390447,90,5413.78,Affluent,1695.22,3367.26,0,365.87,1051.53,291.59,493.92
c038936,Male,single,63,1,3,97.03398659,82,7006.63,Affluent,2434.05,2501.85,178,292.85,365.87,233.64,630.36
c038937,Male,married,54,1,3,136.5807519,130,6447.38,Affluent,2469.66,2192.27,13,307.25,868.24,198.21,784
c038938,Male,single,33,1,2,172.3398397,55,5585.82,Affluent,1397.71,1557.77,149,372.5,526.71,364.98,524.26
c038939,Female,divorced,54,0,2,118.3216653,70,6197.15,Affluent,1673.3,3285.75,79,371.17,914.67,184.85,595.18
c038940,Male,single,36,1,2,97.73794873,123,6149.37,LMI,1349.96,2699.4,217,240.41,880.6,398,437.92
c038941,Male,married,74,1,2,112.4139381,80,6096.67,Mass,2458.51,2670.78,0,395.02,621.21,364.71,568.22
c038942,Male,divorced,32,1,3,81.94870751,67,5377.2,Affluent,2343.08,3360.89,0,407.52,988.17,273.4,537.63
c038943,Male,single,39,0,3,83.57430974,112,4243.29,Mass,1318.8,2836.15,162,301.76,705.86,189.17,509.77
c038944,Male,divorced,49,1,2,95.06475877,91,6250.64,Affluent,2620.58,2176.69,96,342.71,845.97,179.92,575.45
c038945,Male,married,58,1,3,93.47866468,138,6155.02,LMI,2229.45,3105.94,9,487.68,1071.95,266.61,519.96
c038946,Male,divorced,56,1,2,54.2780027,107,6052.22,LMI,1873.41,2256.72,236,412.87,908.22,100.7,692.43
c038947,Female,married,43,0,3,66.16573635,97,6071.97,Affluent,2289.86,2507.99,167,445.63,573.62,228.13,566.62
c038948,Female,single,32,1,3,130.9075207,106,5419.55,Affluent,1556.97,3151.91,128,354.51,788.2,65.52,563.27
c038949,Female,divorced,51,1,3,89.53449732,124,5816.06,LMI,1967.7,2481,160,390.48,1113.45,259.93,565.6
c038950,Male,single,47,0,3,117.2534446,108,5616.73,LMI,1546.22,2813.34,98,269.65,783.96,388.37,673.45
c038951,Male,single,57,1,3,65.26867534,89,5406.8,Mass,2163.06,2673.37,204,346.7,949,179.56,613.27
c038952,Female,single,45,1,3,95.96308353,74,5130.86,Mass,1460.33,3142.69,218,404.5,914.06,234.5,528.09
c038953,Male,divorced,56,1,2,62.3729101,94,5444.57,Affluent,2314.33,2413.42,219,313.3,793.15,227.56,449.76
c038954,Female,divorced,64,0,3,119.2724191,76,5316.8,LMI,2016.95,1939.79,35,303.11,1173.96,328.41,445.81
c038955,Female,married,33,1,3,129.4372546,60,4840.47,LMI,1547.89,2625.9,196,238.62,912.34,309.4,589.67
c038956,Female,divorced,44,1,1,81.27762055,71,4845.24,LMI,1588.48,2757.44,31,294.76,504.91,126.66,749.79
c038957,Female,married,42,1,3,77.0904733,116,5999.34,LMI,2277.67,1474.67,251,330.1,860.54,412.15,543.58
c038958,Female,single,50,1,3,102.5065638,82,6476.53,Affluent,1843.69,3027.77,13,143.72,1114.73,280.07,455.65
c038959,Male,divorced,40,1,3,87.97527348,176,6471.15,LMI,1765.32,2561.02,97,532.96,1334.01,164.57,693.96
c038960,Male,single,73,1,2,137.6097325,118,5088.9,LMI,2371.18,4147.31,333,353.37,940.09,174.66,566.14
c038961,Female,single,55,1,3,105.9565522,147,5609.98,LMI,1528.09,3161.33,107,234.35,716.65,185.32,537.16
c038962,Female,divorced,34,1,2,86.74848834,116,4666.64,Mass,2985.67,1975.11,0,323.74,1057.66,345.11,639.26
c038963,Female,divorced,63,1,2,124.039253,78,5727.83,Mass,1490.86,2567.09,52,50.78,766.85,313.09,465.55
c038964,Male,married,59,1,3,84.58134131,104,6035.97,Affluent,2084.25,3009.35,65,424.68,913.47,482.45,742.13
c038965,Female,married,47,0,2,103.2431772,85,5928.25,Affluent,2370.43,1847.06,132,292.93,677.73,450.15,670.23
c038966,Female,single,57,1,2,95.30445665,60,6064.48,Mass,1359.94,1893.17,223,244.81,968.65,428.75,572.03
c038967,Female,single,67,1,2,79.25470163,104,5290.59,Mass,1425.15,2278.69,70,475.5,930.6,226.39,404.16
c038968,Male,married,60,1,2,92.32212911,132,5660.07,Mass,2696.79,3123.61,192,268.93,688.45,171.13,367.1
c038969,Male,divorced,62,1,2,86.27517685,39,6707.09,Mass,1569.85,2081.15,106,300.85,718.94,228.5,573.79
c038970,Male,married,37,1,3,125.5554359,97,5442.79,LMI,2555.36,2444.11,0,377.63,430.76,323.43,728.28
c038971,Female,married,70,1,2,99.30655948,130,6904.67,Affluent,2582.06,2422.87,45,319.14,943.44,249.29,556.26
c038972,Female,married,37,1,2,97.11409649,73,5979.11,LMI,2174.26,1921.98,120,281.98,779.17,348.03,684.39
c038973,Female,married,52,1,2,111.8866018,78,5783.83,Mass,1948.49,2714.89,21,373.69,1322.08,293.27,827.39
c038974,Male,divorced,44,1,3,105.162104,87,5079.22,Mass,2123.27,3056.72,18,391.86,614.65,375.7,490.71
c038975,Female,divorced,54,1,3,142.1028013,100,6024.23,Mass,2012.76,3210.66,0,228.95,1169.38,353.75,594.45
c038976,Male,divorced,56,1,3,76.86223494,149,6075.87,Affluent,2557.74,2526.07,116,423,786.4,149.38,694.83
c038977,Male,married,50,1,3,123.6458768,119,5499.53,Affluent,1999.53,2543.88,0,455.31,1118.96,350.26,559.78
c038978,Female,single,21,1,3,138.6413101,69,5930.41,LMI,2019.32,3271.6,173,431.4,826.79,132.91,653.09
c038979,Male,married,44,1,3,70.75520628,66,6484.79,Affluent,2258.03,2823.99,167,446.18,777.95,424.61,618.09
c038980,Female,single,30,1,2,140.9708254,96,6528.47,Mass,2496.34,3098.98,212,282.72,716.03,316.73,552.71
c038981,Female,single,35,1,3,81.83060605,147,4890.03,LMI,2111.09,2345.85,117,409.26,672.18,344.18,403.12
c038982,Female,single,46,1,2,111.875764,122,5163.05,LMI,2469.57,3325.55,104,270.19,770.73,221.72,530.83
c038983,Female,married,44,1,2,92.7527771,95,6418.13,Affluent,1672.84,2398.81,144,192,606.15,126.23,543.73
c038984,Male,married,54,1,3,106.0549948,155,6352.14,LMI,2130.6,3636.68,241,420.39,461.51,236.67,575.55
c038985,Male,divorced,59,1,2,118.7452386,133,5912.06,Affluent,1088.02,2985.81,20,356.91,771.86,220.09,600.58
c038986,Female,married,40,1,3,21.51750143,135,5061.25,Mass,2197.57,3004.74,321,206.5,908.41,102.58,496.35
c038987,Female,single,42,0,2,81.23866281,160,5677.38,Affluent,1268.15,1843.06,16,498.02,446.58,318.39,606.6
c038988,Male,single,34,1,3,110.3673748,116,6461.84,LMI,2381.9,3026.32,7,224.93,932.3,259.72,563.18
c038989,Male,married,45,1,3,81.21631445,79,6093.86,Mass,2084.45,2851.17,95,316.72,1123.46,370.93,709.9
c038990,Female,married,51,1,2,69.97154476,131,5760.52,Affluent,2225.59,2530.3,252,456.34,796.72,286.99,542.65
c038991,Female,divorced,45,1,3,134.1780988,153,5855.41,LMI,1313.11,3009.59,0,359.47,1063.27,402.82,452.71
c038992,Female,divorced,56,1,3,73.71124022,93,6319.67,Affluent,2371.54,1770.88,381,365.52,525.5,232.19,553.39
c038993,Female,single,71,1,3,118.3299035,133,6102.36,Affluent,1873.06,3070.1,121,255.22,578.37,206.96,527.84
c038994,Male,divorced,47,1,3,85.01831834,114,5246.02,Affluent,1836.55,2723.57,41,320.09,745.58,294.8,510.89
c038995,Female,divorced,52,1,2,139.8020862,113,6684.99,Mass,3007.72,2660.69,111,424.81,571.92,111.27,552.33
c038996,Female,married,35,1,2,106.5056574,96,6232.97,Affluent,2747.51,2204.66,69,354.05,1094.85,206.67,444.15
c038997,Male,married,49,1,4,109.7224751,85,6130.72,LMI,2392.53,3299.85,135,232.73,966.88,145.49,484.65
c038998,Male,divorced,67,1,3,95.27808297,83,6396.72,Affluent,2051.34,2307.79,169,457.5,1066.36,146.8,734.29
c038999,Male,single,71,1,1,101.741258,119,4800.16,Affluent,2009.9,2850.76,0,328.43,994.44,69.15,765.42
c039000,Female,married,62,0,3,58.85417425,77,7670.24,Affluent,2231.29,3242.84,11,438.91,516.78,208.73,525.07
c039001,Male,single,62,1,2,80.00885542,87,6441.11,LMI,2324.18,3140.81,182,279.53,635.51,32.55,570.18
c039002,Male,divorced,34,1,3,137.7692303,126,6958.45,LMI,1245.65,2986.02,164,337.88,924.19,159.66,847.94
c039003,Male,divorced,43,0,3,104.9340611,80,5603.69,Mass,1374.04,3095.89,6,445.57,699.75,291.95,569.81
c039004,Male,married,55,1,2,71.3952543,138,6076.78,LMI,2067.44,2217.89,0,449.21,808.31,233.61,593.22
c039005,Male,married,57,1,2,128.0764114,102,5846.11,Affluent,1434.25,2382.47,208,299.73,756.78,361.54,435.55
c039006,Female,married,64,1,3,139.952767,136,5411.91,Mass,2918.17,2784.31,0,225.36,853.45,243.06,633.78
c039007,Male,divorced,52,1,3,158.1680236,117,5507.36,LMI,2167.62,2518.61,0,483.89,899.48,359.42,587.03
c039008,Male,divorced,60,1,2,121.2751754,85,5613.63,LMI,2399.86,2422.15,266,327.14,783.84,230.79,564.56
c039009,Female,married,60,1,2,81.03863055,41,5935.71,LMI,1163.9,3161.97,169,317.9,749.78,298.38,624.47
c039010,Male,married,39,1,3,90.9714772,155,5413.45,LMI,1618.88,2676.27,335,496.7,705.59,235.44,378.7
c039011,Female,married,46,1,1,97.60582514,101,6484.64,Affluent,2172.02,2814.61,215,375.51,870.98,514.11,596.61
c039012,Male,divorced,48,1,2,108.8482028,77,5445.41,Affluent,2196.21,2981.59,304,455.85,738.02,209.07,357.41
c039013,Male,single,52,0,2,73.85481479,87,6432.15,LMI,2326.17,2468.92,179,305.52,559.46,341.97,594.68
c039014,Male,married,53,1,2,88.41281253,110,6564.74,LMI,2137.56,3424.48,0,263.76,727.75,413.75,661.1
c039015,Male,married,52,1,3,99.3171009,101,6335.73,Affluent,2294.42,1787.05,334,408.54,618.54,211.48,649.63
c039016,Male,divorced,42,0,3,102.50015,51,5941.6,Affluent,1690.48,2666.31,0,201.46,1260.88,196.48,622.59
c039017,Male,married,64,1,3,119.0577574,0,5915.9,Affluent,1656.64,2842.77,130,291.82,558.17,146.22,389.1
c039018,Male,divorced,48,1,3,97.00783057,49,5706.01,LMI,1015.8,3148.95,205,426.02,722.71,471.57,468.43
c039019,Female,divorced,33,1,3,87.44576922,110,6873.15,LMI,1148.82,2531.23,57,384.43,837.68,233.06,674.96
c039020,Male,single,52,1,2,89.89906543,114,5856.03,LMI,1916.42,2943.76,295,351.89,699.16,74.36,396.14
c039021,Male,married,53,1,2,67.06023137,81,6227.67,Mass,2283.95,2669.25,357,211.23,927.46,80.33,619.44
c039022,Male,single,42,1,3,117.6191158,81,6954.71,LMI,1938.07,2009.22,0,348.85,916.78,245.39,589.15
c039023,Male,single,70,0,3,106.655117,59,5068.3,Mass,1040.06,3104.68,200,313.03,836,278.99,333.05
c039024,Male,divorced,62,0,2,77.76470827,61,5548.19,Affluent,2261.31,3491.43,23,349.82,888.96,132.03,566.96
c039025,Male,married,48,1,2,136.0898347,102,6046.92,LMI,2105.6,2515.14,232,363.13,567.41,372.36,529.82
c039026,Male,single,54,1,4,140.52883,105,5402.91,Affluent,3337.47,2497.95,73,302.75,885.17,347.65,525.41
c039027,Male,married,52,1,3,108.590844,114,4754.13,Mass,1685.84,2307.32,155,343.76,650.51,397.12,581.3
c039028,Male,married,53,1,3,114.5115651,134,5578.76,Affluent,2639.98,2768.73,123,326.96,778.52,215.53,491.65
c039029,Female,divorced,54,1,2,86.93663476,165,6079.96,Mass,2410.29,2569.56,125,395.56,507.37,253.6,449.12
c039030,Male,divorced,50,1,2,138.3063653,117,5441.68,LMI,2176.61,3258.74,178,491.19,1134.39,241.46,591.08
c039031,Female,divorced,49,1,3,62.91779436,95,6548.42,LMI,1786.02,2595.59,57,229.23,1068.8,242.13,690.08
c039032,Male,married,57,1,3,138.4532098,106,5736.99,Affluent,2186.79,3161.91,66,386.87,937.11,348.05,518.45
c039033,Male,single,48,0,3,127.9999681,63,6158.24,Affluent,2238.45,3098.55,251,338.39,897.19,316.57,500.87
c039034,Female,married,51,1,3,129.2363749,83,4770.59,LMI,1087.13,2768.07,0,304.38,1176.36,366.1,675.44
c039035,Male,single,56,1,3,91.88105733,91,6273.13,Mass,2072.65,2480.46,0,367.04,611.84,278.65,633.41
c039036,Male,married,66,1,2,112.2884655,79,6603.99,Mass,1879.21,2924.06,208,365.14,631.68,117.07,513.99
c039037,Female,married,62,1,3,96.41648019,37,6014.35,LMI,2326.14,2351.21,0,407.52,888.31,141.31,565.12
c039038,Male,divorced,62,1,2,89.9049483,102,4930.37,LMI,2065.8,2741.17,0,424.87,926.4,193.05,531.77
c039039,Female,divorced,42,1,3,126.9042062,78,6939.05,Mass,2311.4,3005,133,262.69,809.04,340.35,556.49
c039040,Male,married,53,1,2,94.86917553,41,5001.02,LMI,1885.33,2367.1,145,303.8,620.5,270.2,530.68
c039041,Female,divorced,48,1,1,114.473551,117,6017.97,Affluent,2980.79,1466.45,121,380.6,922.3,75.15,748.47
c039042,Male,married,46,0,2,101.1046745,120,5855.58,Affluent,2222.81,2983.25,197,146.37,500.7,178.75,608.86
c039043,Male,divorced,59,1,3,106.7345348,92,6509.98,Mass,2230.88,2638.36,100,357.53,599.63,439.27,842.26
c039044,Male,married,52,1,3,82.85254201,91,6065.47,LMI,2134.95,2477.74,122,335.85,970.17,137.74,522.78
c039045,Female,single,44,1,3,129.5456876,59,5170.42,Mass,2360.76,3648.65,223,309.97,729.81,385.35,629.59
c039046,Female,single,52,1,4,64.65190068,116,6387.94,Mass,2204.58,3331.28,151,295.75,1256.77,399.48,547.22
c039047,Female,divorced,34,1,2,78.28864367,69,6108.44,Affluent,2239.97,3017.91,0,289.65,561.51,245.96,515.41
c039048,Male,single,46,1,2,71.19770121,71,5945.72,Affluent,2292.41,2719.73,75,229.21,944.35,243.87,572.47
c039049,Female,single,53,1,3,48.41642458,109,6467.99,Mass,2129.49,3240.25,27,435.44,865.42,196.31,646.57
c039050,Male,single,50,0,2,103.2455781,78,6124.83,Mass,1797.4,3506.37,76,431.12,718.25,342.67,502.48
c039051,Female,divorced,59,0,2,120.2507852,94,6394.54,LMI,1492.91,2737.03,0,255.56,822.77,220.16,699.81
c039052,Male,divorced,54,1,1,74.22725596,87,6833.03,LMI,1965.75,2667.15,0,301.7,712.41,310.72,456.75
c039053,Female,divorced,45,1,2,65.93700218,79,5252.2,Affluent,2453.94,3235.27,57,368.57,559.92,380.48,530.43
c039054,Male,divorced,78,1,2,161.5838984,80,6055.67,Affluent,1965.21,2630.44,270,444.32,409.26,247.47,505.73
c039055,Male,married,26,1,2,137.1726165,178,5508.94,LMI,1880.14,2179.51,199,235.25,713.45,353.71,581.17
c039056,Female,married,44,1,2,108.3874137,57,6234.71,Mass,2311.68,2966.16,130,410.78,627.04,357.11,562.64
c039057,Male,divorced,44,1,4,131.5265893,77,6017.93,Affluent,2147,3246.93,282,492.95,1047.18,307.76,603.87
c039058,Female,divorced,49,1,3,84.47819781,88,5474.33,Mass,2227.4,2484.34,0,338.2,798.69,461.27,647.86
c039059,Male,divorced,58,1,3,74.2364874,103,6945.55,Mass,1894.49,2889.54,156,293.29,730.67,384.77,568.92
c039060,Female,single,41,1,3,84.29585014,49,6863.62,Affluent,1984.46,2856.69,41,220.81,777.21,481.31,515.99
c039061,Female,married,34,1,3,89.85311114,135,6399.17,Affluent,1862.92,2969.54,114,266.71,874.92,388.59,661.12
c039062,Female,divorced,57,1,3,93.15647074,71,5799.24,LMI,2529.21,2734.4,90,441.91,1082.15,444.55,669.75
c039063,Female,married,35,1,2,75.75144906,115,6303.04,LMI,1554.11,2564.4,178,124.58,604.9,203.05,552.28
c039064,Male,single,51,1,1,123.1379878,76,5979.67,LMI,1797.79,2945.29,62,336.51,954.17,184.5,567.41
c039065,Male,divorced,46,0,2,76.09029638,112,6607.99,Mass,1372.54,3477.82,49,414.44,627.49,19.96,520.46
c039066,Male,divorced,47,0,3,103.6436838,82,6725.76,LMI,1744.59,1955.73,157,201.57,869.95,327.56,561.93
c039067,Female,divorced,40,0,2,105.4489959,65,6652.12,Affluent,1986.17,3562.97,187,204.12,855.97,218.06,505.74
c039068,Male,divorced,63,0,2,85.10653229,116,4229.27,Affluent,1287.85,1895.12,119,266.63,930.63,409.42,436.64
c039069,Male,married,54,1,2,115.4853241,100,5726.88,LMI,2498.63,2353.13,245,360.19,826.9,90.75,490.34
c039070,Male,married,41,0,2,95.45859146,124,5442.75,Affluent,2025.54,2673.69,21,288.39,545.73,51.51,578.59
c039071,Female,single,68,1,2,62.16483814,61,5326.78,LMI,1734.09,3210.68,0,208.38,853.33,331.03,450.67
c039072,Male,married,46,1,2,156.6534857,140,5442.64,Affluent,1685.06,2797.6,61,244.04,853.52,224.24,563.08
c039073,Male,married,54,0,2,106.039238,76,5486.99,LMI,1961.04,2989.35,396,424.75,825.66,85.97,531.41
c039074,Male,married,40,1,2,96.37331978,117,6542.65,LMI,2003.03,1975.72,23,235.22,1000.56,280.35,586.55
c039075,Male,divorced,53,1,3,121.1451955,77,6595.78,Mass,1972.32,2837.31,126,325.07,559.51,149.13,404.46
c039076,Female,married,48,1,3,94.07953886,128,6971.78,Affluent,2679.47,1883.78,182,303.67,860.26,213.19,544.77
c039077,Male,single,48,1,2,85.94356807,102,6577.26,Affluent,1467.85,3751.45,105,372.84,785.73,345.83,539.3
c039078,Female,divorced,47,1,3,43.21886528,143,5568.56,LMI,2065.73,3105.45,133,415.31,1004.03,159.69,497.92
c039079,Female,single,55,1,3,87.14880959,127,5735.59,Affluent,2187.02,3406.1,199,404.53,793.44,236.27,560.56
c039080,Female,married,22,1,2,89.67074935,112,5419.28,Mass,616.71,2918.2,177,323.4,987.49,202.32,603.99
c039081,Female,divorced,34,1,3,60.51221666,96,5475.81,Affluent,2472.89,3419.37,106,144.23,481.61,243.72,585
c039082,Female,married,45,1,2,101.8596217,120,5751.07,Affluent,2420.08,2293.41,227,280.35,883.74,305.59,454.28
c039083,Female,married,38,1,2,95.79115332,100,6470.52,Affluent,2130.51,3255.38,16,369.49,750.54,177.07,524.72
c039084,Male,single,42,1,3,100.6226105,79,4788.45,Mass,2464.7,3070.5,186,404.7,717.35,147.1,372.51
